HSN,TSN,KTYPNR,Brand,Status
9101.0,343,2754.0,Volvo,0.0
9101.0,342,2751.0,Volvo,0.0
9101.0,341,6272.0,Volvo,0.0
9101.0,338,6240.0,Volvo,0.0
9101.0,336,6219.0,Volvo,0.0
9101.0,335,6256.0,Volvo,0.0
9101.0,334,6239.0,Volvo,0.0
9101.0,333,6247.0,Volvo,0.0
9101.0,332,6217.0,Volvo,0.0
9101.0,331,6237.0,Volvo,0.0
9101.0,330,6248.0,Volvo,0.0
9101.0,328,2748.0,Volvo,0.0
9101.0,327,6218.0,Volvo,0.0
9101.0,326,2748.0,Volvo,0.0
9101.0,325,6206.0,Volvo,0.0
9101.0,324,6212.0,Volvo,0.0
9101.0,323,6210.0,Volvo,0.0
9101.0,322,6216.0,Volvo,0.0
9101.0,318,6211.0,Volvo,0.0
9101.0,317,6204.0,Volvo,0.0
9101.0,316,6203.0,Volvo,0.0
9101.0,315,6209.0,Volvo,0.0
9101.0,314,6259.0,Volvo,0.0
9101.0,313,6254.0,Volvo,0.0
9101.0,312,6258.0,Volvo,0.0
9101.0,311,6257.0,Volvo,0.0
9101.0,310,6252.0,Volvo,0.0
9101.0,309,6255.0,Volvo,0.0
9101.0,308,6354.0,Volvo,0.0
9101.0,307,6355.0,Volvo,0.0
9101.0,306,6203.0,Volvo,0.0
9101.0,305,6208.0,Volvo,0.0
9101.0,304,6353.0,Volvo,0.0
9101.0,303,6352.0,Volvo,0.0
9101.0,302,6202.0,Volvo,0.0
9101.0,301,6207.0,Volvo,0.0
8773.0,309,16616.0,Smart,0.0
8773.0,308,17563.0,Smart,0.0
8773.0,307,17564.0,Smart,0.0
8773.0,306,15670.0,Smart,0.0
8773.0,305,15669.0,Smart,0.0
8773.0,304,15668.0,Smart,0.0
8773.0,303,14661.0,Smart,0.0
8773.0,302,12180.0,Smart,0.0
8773.0,301,8978.0,Smart,0.0
8773.0,300,9339.0,Smart,0.0
8566.0,621,30835.0,Ford,0.0
8566.0,618,30836.0,Ford,0.0
8566.0,617,30834.0,Ford,0.0
8566.0,614,10338.0,Ford,0.0
8566.0,611,18937.0,Ford,0.0
8566.0,610,18501.0,Ford,0.0
8566.0,609,18958.0,Ford,0.0
8566.0,608,18954.0,Ford,0.0
8566.0,607,18953.0,Ford,0.0
8566.0,606,18956.0,Ford,0.0
8566.0,605,18957.0,Ford,0.0
8566.0,604,18959.0,Ford,0.0
8566.0,603,18952.0,Ford,0.0
8566.0,602,18955.0,Ford,0.0
8566.0,601,18519.0,Ford,0.0
8566.0,600,18934.0,Ford,0.0
8566.0,599,18936.0,Ford,0.0
8566.0,598,18935.0,Ford,0.0
8566.0,597,18755.0,Ford,0.0
8566.0,596,10322.0,Ford,0.0
8566.0,595,58566.0,Ford,0.0
8566.0,594,10324.0,Ford,0.0
8566.0,593,18330.0,Ford,0.0
8566.0,592,18329.0,Ford,0.0
8566.0,591,18499.0,Ford,0.0
8566.0,590,18329.0,Ford,0.0
8566.0,589,18515.0,Ford,0.0
8566.0,588,18514.0,Ford,0.0
8566.0,587,18517.0,Ford,0.0
8566.0,586,18518.0,Ford,0.0
8566.0,585,18516.0,Ford,0.0
8566.0,584,18513.0,Ford,0.0
8566.0,583,18305.0,Ford,0.0
8566.0,582,18274.0,Ford,0.0
8566.0,581,18271.0,Ford,0.0
8566.0,580,18272.0,Ford,0.0
8566.0,579,18269.0,Ford,0.0
8566.0,578,18273.0,Ford,0.0
8566.0,577,18270.0,Ford,0.0
8566.0,576,18304.0,Ford,0.0
8566.0,575,18379.0,Ford,0.0
8566.0,574,18303.0,Ford,0.0
8566.0,573,18378.0,Ford,0.0
8566.0,572,18302.0,Ford,0.0
8566.0,571,18500.0,Ford,0.0
8566.0,569,18091.0,Ford,0.0
8566.0,568,18086.0,Ford,0.0
8566.0,567,18096.0,Ford,0.0
8.0,566,18091.0,Ford,0.0
8566.0,565,18086.0,Ford,0.0
8566.0,564,18091.0,Ford,0.0
8566.0,563,18086.0,Ford,0.0
8566.0,562,18091.0,Ford,0.0
8566.0,561,18086.0,Ford,0.0
8566.0,560,18091.0,Ford,0.0
8566.0,559,18086.0,Ford,0.0
8566.0,558,18091.0,Ford,0.0
8566.0,557,18086.0,Ford,0.0
8566.0,556,18091.0,Ford,0.0
8566.0,555,18086.0,Ford,0.0
8566.0,554,18089.0,Ford,0.0
8566.0,553,18088.0,Ford,0.0
8566.0,552,18095.0,Ford,0.0
8566.0,551,18089.0,Ford,0.0
8566.0,550,18088.0,Ford,0.0
8566.0,549,18089.0,Ford,0.0
8566.0,548,18088.0,Ford,0.0
8566.0,547,18089.0,Ford,0.0
8566.0,546,18088.0,Ford,0.0
8566.0,545,18692.0,Ford,0.0
8566.0,544,17959.0,Ford,0.0
8566.0,543,17960.0,Ford,0.0
8566.0,542,17745.0,Ford,0.0
8566.0,541,11893.0,Ford,0.0
8566.0,540,17613.0,Ford,0.0
8566.0,539,17612.0,Ford,0.0
8566.0,538,17614.0,Ford,0.0
8566.0,536,17305.0,Ford,0.0
8566.0,532,17631.0,Ford,0.0
8566.0,531,17632.0,Ford,0.0
8566.0,530,17630.0,Ford,0.0
8566.0,529,17114.0,Ford,0.0
8566.0,528,17611.0,Ford,0.0
8566.0,527,17012.0,Ford,0.0
8566.0,526,16940.0,Ford,0.0
8566.0,525,16941.0,Ford,0.0
8566.0,524,16940.0,Ford,0.0
8566.0,523,16941.0,Ford,0.0
8566.0,522,17177.0,Ford,0.0
8566.0,521,5802.0,Ford,0.0
8566.0,520,16361.0,Ford,0.0
8566.0,519,16085.0,Ford,0.0
8566.0,518,17703.0,Ford,0.0
8566.0,517,16338.0,Ford,0.0
8566.0,516,16102.0,Ford,0.0
8566.0,515,16337.0,Ford,0.0
8566.0,514,17703.0,Ford,0.0
8566.0,513,16968.0,Ford,0.0
8566.0,512,14851.0,Ford,0.0
8566.0,511,14852.0,Ford,0.0
8566.0,510,16967.0,Ford,0.0
8566.0,509,16967.0,Ford,0.0
8566.0,508,16969.0,Ford,0.0
8566.0,507,16970.0,Ford,0.0
8566.0,506,16338.0,Ford,0.0
8566.0,505,16337.0,Ford,0.0
8566.0,504,16625.0,Ford,0.0
8566.0,503,16624.0,Ford,0.0
8566.0,502,16626.0,Ford,0.0
8566.0,501,16631.0,Ford,0.0
8566.0,500,16631.0,Ford,0.0
8566.0,499,16337.0,Ford,0.0
8566.0,498,16338.0,Ford,0.0
8566.0,497,16634.0,Ford,0.0
8566.0,496,16632.0,Ford,0.0
8566.0,495,16633.0,Ford,0.0
8566.0,492,17307.0,Ford,0.0
8566.0,491,16361.0,Ford,0.0
8566.0,490,16085.0,Ford,0.0
8566.0,489,16102.0,Ford,0.0
8566.0,488,16877.0,Ford,0.0
8566.0,487,16877.0,Ford,0.0
8566.0,486,16877.0,Ford,0.0
8566.0,485,16877.0,Ford,0.0
8566.0,484,16877.0,Ford,0.0
8566.0,483,16877.0,Ford,0.0
8566.0,482,16877.0,Ford,0.0
8566.0,481,16877.0,Ford,0.0
8566.0,480,16453.0,Ford,0.0
8566.0,479,16454.0,Ford,0.0
8566.0,478,16452.0,Ford,0.0
8566.0,476,16097.0,Ford,0.0
8566.0,475,15642.0,Ford,0.0
8566.0,474,16097.0,Ford,0.0
8566.0,473,16097.0,Ford,0.0
8566.0,472,16097.0,Ford,0.0
8566.0,471,16454.0,Ford,0.0
8566.0,470,16452.0,Ford,0.0
8566.0,469,16453.0,Ford,0.0
8566.0,468,16097.0,Ford,0.0
8566.0,467,16097.0,Ford,0.0
8566.0,466,16097.0,Ford,0.0
8566.0,465,16097.0,Ford,0.0
8566.0,464,9642.0,Ford,0.0
8566.0,463,28562.0,Ford,0.0
8566.0,462,15812.0,Ford,0.0
8566.0,461,15811.0,Ford,0.0
8566.0,460,15810.0,Ford,0.0
8566.0,459,15810.0,Ford,0.0
8566.0,458,14851.0,Ford,0.0
8566.0,457,14852.0,Ford,0.0
8566.0,455,13657.0,Ford,0.0
8566.0,454,15641.0,Ford,0.0
8566.0,453,15642.0,Ford,0.0
8566.0,452,15641.0,Ford,0.0
8566.0,451,15642.0,Ford,0.0
8566.0,450,15641.0,Ford,0.0
8566.0,449,15642.0,Ford,0.0
8566.0,448,15641.0,Ford,0.0
8566.0,447,15642.0,Ford,0.0
8566.0,446,15641.0,Ford,0.0
8566.0,445,15642.0,Ford,0.0
8566.0,444,15641.0,Ford,0.0
8566.0,443,15642.0,Ford,0.0
8566.0,442,15641.0,Ford,0.0
8566.0,441,15642.0,Ford,0.0
8566.0,440,14848.0,Ford,0.0
8566.0,439,16096.0,Ford,0.0
8566.0,438,16551.0,Ford,0.0
8566.0,437,14729.0,Ford,0.0
8566.0,436,14730.0,Ford,0.0
8566.0,435,14848.0,Ford,0.0
8566.0,434,16096.0,Ford,0.0
8566.0,433,16551.0,Ford,0.0
8566.0,432,14729.0,Ford,0.0
8566.0,431,14730.0,Ford,0.0
8566.0,430,16096.0,Ford,0.0
8566.0,429,16551.0,Ford,0.0
8566.0,428,16096.0,Ford,0.0
8566.0,427,16551.0,Ford,0.0
8566.0,426,16096.0,Ford,0.0
8566.0,425,16551.0,Ford,0.0
8566.0,424,16096.0,Ford,0.0
8566.0,423,16551.0,Ford,0.0
8566.0,422,16032.0,Ford,0.0
8566.0,421,15493.0,Ford,0.0
8566.0,420,15491.0,Ford,0.0
8566.0,419,15489.0,Ford,0.0
8566.0,418,15487.0,Ford,0.0
8566.0,417,15485.0,Ford,0.0
8566.0,416,15483.0,Ford,0.0
8566.0,415,15492.0,Ford,0.0
8566.0,414,15490.0,Ford,0.0
8566.0,413,15488.0,Ford,0.0
8566.0,412,15486.0,Ford,0.0
8566.0,411,15484.0,Ford,0.0
8566.0,410,15482.0,Ford,0.0
8566.0,409,15447.0,Ford,0.0
8566.0,408,15446.0,Ford,0.0
8566.0,407,15445.0,Ford,0.0
8566.0,406,15444.0,Ford,0.0
8566.0,405,15443.0,Ford,0.0
8566.0,404,15442.0,Ford,0.0
8566.0,402,14485.0,Ford,0.0
8566.0,398,14796.0,Ford,0.0
8566.0,397,14797.0,Ford,0.0
8566.0,396,13657.0,Ford,0.0
8566.0,395,14813.0,Ford,0.0
8566.0,394,14813.0,Ford,0.0
8566.0,390,14848.0,Ford,0.0
8566.0,389,14729.0,Ford,0.0
8566.0,388,14730.0,Ford,0.0
8566.0,387,14848.0,Ford,0.0
8566.0,386,14729.0,Ford,0.0
8566.0,385,14730.0,Ford,0.0
8566.0,384,14848.0,Ford,0.0
8566.0,383,14729.0,Ford,0.0
8566.0,382,14730.0,Ford,0.0
8566.0,381,14848.0,Ford,0.0
8566.0,380,14729.0,Ford,0.0
8566.0,379,14730.0,Ford,0.0
8566.0,378,14486.0,Ford,0.0
8566.0,377,14485.0,Ford,0.0
8566.0,376,15440.0,Ford,0.0
8566.0,375,15438.0,Ford,0.0
8566.0,374,15439.0,Ford,0.0
8566.0,373,14592.0,Ford,0.0
8566.0,372,15441.0,Ford,0.0
8566.0,371,11766.0,Ford,0.0
8566.0,370,11765.0,Ford,0.0
8566.0,369,9900.0,Ford,0.0
8566.0,368,9900.0,Ford,0.0
8566.0,367,10043.0,Ford,0.0
8566.0,366,10042.0,Ford,0.0
8566.0,365,9647.0,Ford,0.0
8566.0,364,9646.0,Ford,0.0
8566.0,363,9645.0,Ford,0.0
8566.0,362,10041.0,Ford,0.0
8566.0,361,10040.0,Ford,0.0
8566.0,360,9644.0,Ford,0.0
8566.0,359,9643.0,Ford,0.0
8566.0,358,16303.0,Ford,0.0
8566.0,357,16303.0,Ford,0.0
8566.0,356,16303.0,Ford,0.0
8566.0,355,16303.0,Ford,0.0
8566.0,354,16303.0,Ford,0.0
8566.0,353,12059.0,Ford,0.0
8566.0,352,9899.0,Ford,0.0
8566.0,351,9641.0,Ford,0.0
8566.0,350,9640.0,Ford,0.0
8566.0,349,9639.0,Ford,0.0
8566.0,348,9899.0,Ford,0.0
8566.0,347,9641.0,Ford,0.0
8566.0,346,9640.0,Ford,0.0
8566.0,345,9639.0,Ford,0.0
8566.0,344,10236.0,Ford,0.0
8566.0,343,10237.0,Ford,0.0
8566.0,342,9470.0,Ford,0.0
8566.0,341,9469.0,Ford,0.0
8566.0,340,8981.0,Ford,0.0
8566.0,339,8836.0,Ford,0.0
8566.0,338,8836.0,Ford,0.0
8566.0,337,8836.0,Ford,0.0
8566.0,336,8836.0,Ford,0.0
8566.0,335,8836.0,Ford,0.0
8566.0,334,5187.0,Ford,0.0
8566.0,333,5177.0,Ford,0.0
8566.0,332,5176.0,Ford,0.0
8566.0,331,5186.0,Ford,0.0
8566.0,330,5185.0,Ford,0.0
8566.0,329,11226.0,Ford,0.0
8566.0,328,5183.0,Ford,0.0
8566.0,327,5173.0,Ford,0.0
8566.0,326,5172.0,Ford,0.0
8566.0,325,5181.0,Ford,0.0
8566.0,324,5178.0,Ford,0.0
8566.0,323,5296.0,Ford,0.0
8566.0,322,11225.0,Ford,0.0
8566.0,321,5175.0,Ford,0.0
8566.0,320,5174.0,Ford,0.0
8566.0,319,10427.0,Ford,0.0
8566.0,318,5184.0,Ford,0.0
8566.0,316,5183.0,Ford,0.0
8566.0,315,5173.0,Ford,0.0
8566.0,314,5172.0,Ford,0.0
8566.0,313,5181.0,Ford,0.0
8566.0,312,5178.0,Ford,0.0
8566.0,311,5296.0,Ford,0.0
8566.0,310,7813.0,Ford,0.0
8566.0,309,5819.0,Ford,0.0
8566.0,308,5818.0,Ford,0.0
8566.0,307,5820.0,Ford,0.0
8566.0,306,5817.0,Ford,0.0
8566.0,305,5816.0,Ford,0.0
8566.0,304,5824.0,Ford,0.0
8566.0,303,5823.0,Ford,0.0
8566.0,302,5825.0,Ford,0.0
8566.0,301,5822.0,Ford,0.0
8566.0,300,5821.0,Ford,0.0
8566.0,123,18089.0,Ford,0.0
8566.0,122,18088.0,Ford,0.0
8566.0,121,18091.0,Ford,0.0
8566.0,120,18086.0,Ford,0.0
8566.0,119,18089.0,Ford,0.0
8566.0,118,18088.0,Ford,0.0
8566.0,117,18089.0,Ford,0.0
8566.0,116,18088.0,Ford,0.0
8566.0,115,18090.0,Ford,0.0
8566.0,114,18087.0,Ford,0.0
8566.0,113,18090.0,Ford,0.0
8566.0,112,18087.0,Ford,0.0
8566.0,111,18090.0,Ford,0.0
8566.0,110,18087.0,Ford,0.0
8566.0,109,18090.0,Ford,0.0
8566.0,108,18087.0,Ford,0.0
8566.0,107,16878.0,Ford,0.0
8566.0,106,15646.0,Ford,0.0
8566.0,105,16878.0,Ford,0.0
8566.0,104,15646.0,Ford,0.0
8566.0,103,17783.0,Ford,0.0
8566.0,102,16966.0,Ford,0.0
8566.0,101,16965.0,Ford,0.0
8566.0,100,17783.0,Ford,0.0
8566.0,099,16966.0,Ford,0.0
8566.0,098,16965.0,Ford,0.0
8566.0,097,16099.0,Ford,0.0
8566.0,096,16551.0,Ford,0.0
8566.0,095,14729.0,Ford,0.0
8566.0,094,14730.0,Ford,0.0
8566.0,093,14848.0,Ford,0.0
8566.0,092,16878.0,Ford,0.0
8566.0,091,16878.0,Ford,0.0
8566.0,090,16878.0,Ford,0.0
8566.0,089,16879.0,Ford,0.0
8566.0,088,16879.0,Ford,0.0
8566.0,087,16879.0,Ford,0.0
8566.0,086,16871.0,Ford,0.0
8566.0,085,16551.0,Ford,0.0
8566.0,084,16096.0,Ford,0.0
8566.0,083,14729.0,Ford,0.0
8566.0,082,14730.0,Ford,0.0
8566.0,081,14848.0,Ford,0.0
8566.0,080,16100.0,Ford,0.0
8566.0,079,16100.0,Ford,0.0
8566.0,078,16100.0,Ford,0.0
8566.0,077,16098.0,Ford,0.0
8566.0,076,16098.0,Ford,0.0
8566.0,075,16098.0,Ford,0.0
8566.0,074,17781.0,Ford,0.0
8566.0,073,16101.0,Ford,0.0
8566.0,072,17781.0,Ford,0.0
8566.0,071,16101.0,Ford,0.0
8566.0,070,17781.0,Ford,0.0
8566.0,069,16101.0,Ford,0.0
8566.0,068,17781.0,Ford,0.0
8566.0,067,16101.0,Ford,0.0
8566.0,066,17781.0,Ford,0.0
8566.0,065,16101.0,Ford,0.0
8566.0,064,17781.0,Ford,0.0
8566.0,063,16101.0,Ford,0.0
8566.0,062,17781.0,Ford,0.0
8566.0,061,16101.0,Ford,0.0
8566.0,060,17782.0,Ford,0.0
8566.0,059,16099.0,Ford,0.0
8566.0,058,17782.0,Ford,0.0
8566.0,057,16099.0,Ford,0.0
8566.0,056,15646.0,Ford,0.0
8566.0,055,15645.0,Ford,0.0
8566.0,054,15646.0,Ford,0.0
8566.0,053,15645.0,Ford,0.0
8566.0,052,15646.0,Ford,0.0
8566.0,051,15645.0,Ford,0.0
8566.0,050,17782.0,Ford,0.0
8566.0,049,14732.0,Ford,0.0
8566.0,048,14731.0,Ford,0.0
8566.0,047,14849.0,Ford,0.0
8566.0,046,17782.0,Ford,0.0
8566.0,045,16099.0,Ford,0.0
8566.0,044,14732.0,Ford,0.0
8566.0,043,14731.0,Ford,0.0
8566.0,042,14849.0,Ford,0.0
8566.0,041,15644.0,Ford,0.0
8566.0,040,15643.0,Ford,0.0
8566.0,039,15644.0,Ford,0.0
8566.0,038,15643.0,Ford,0.0
8566.0,037,15644.0,Ford,0.0
8566.0,036,15643.0,Ford,0.0
8566.0,034,15829.0,Ford,0.0
8566.0,033,14734.0,Ford,0.0
8566.0,032,14733.0,Ford,0.0
8566.0,031,14850.0,Ford,0.0
8566.0,030,14734.0,Ford,0.0
8566.0,029,14733.0,Ford,0.0
8566.0,028,14850.0,Ford,0.0
8566.0,027,14734.0,Ford,0.0
8566.0,026,14733.0,Ford,0.0
8566.0,025,14850.0,Ford,0.0
8566.0,024,14734.0,Ford,0.0
8566.0,023,14733.0,Ford,0.0
8566.0,022,14850.0,Ford,0.0
8566.0,021,14734.0,Ford,0.0
8566.0,020,14733.0,Ford,0.0
8566.0,019,14850.0,Ford,0.0
8566.0,018,14734.0,Ford,0.0
8566.0,017,14733.0,Ford,0.0
8566.0,016,14850.0,Ford,0.0
8566.0,015,14734.0,Ford,0.0
8566.0,014,14733.0,Ford,0.0
8566.0,013,14850.0,Ford,0.0
8566.0,012,14732.0,Ford,0.0
8566.0,011,14731.0,Ford,0.0
8566.0,010,14849.0,Ford,0.0
8566.0,009,14732.0,Ford,0.0
8566.0,008,14731.0,Ford,0.0
8566.0,007,14849.0,Ford,0.0
8566.0,006,14163.0,Ford,0.0
8566.0,005,14601.0,Ford,0.0
8566.0,004,14164.0,Ford,0.0
8566.0,003,11224.0,Ford,0.0
8566.0,002,6093.0,Ford,0.0
8566.0,001,6094.0,Ford,0.0
8358.0,003,54962.0,Rover,0.0
8357.0,002,19804.0,Hyundai,0.0
8357.0,001,18032.0,Hyundai,0.0
8352.0,305,16713.0,Suzuki,0.0
8352.0,304,18724.0,Suzuki,0.0
8352.0,303,4513.0,Suzuki,0.0
8352.0,302,4513.0,Suzuki,0.0
8352.0,301,4513.0,Suzuki,0.0
8352.0,300,110770.0,Suzuki,0.0
8307.0,317,18945.0,Audi,0.0
8307.0,316,19239.0,Audi,0.0
8307.0,315,18946.0,Audi,0.0
8307.0,314,18944.0,Audi,0.0
8307.0,313,18942.0,Audi,0.0
8307.0,312,18943.0,Audi,0.0
8307.0,311,17472.0,Audi,0.0
8307.0,310,17144.0,Audi,0.0
8307.0,309,17143.0,Audi,0.0
8307.0,306,15656.0,Audi,0.0
8307.0,305,11344.0,Audi,0.0
8307.0,304,11343.0,Audi,0.0
8307.0,303,11342.0,Audi,0.0
8307.0,302,9903.0,Audi,0.0
8307.0,301,9902.0,Audi,0.0
8307.0,300,9901.0,Audi,0.0
8306.0,336,19203.0,Suzuki,0.0
8306.0,335,21481.0,Suzuki,0.0
8306.0,334,17765.0,Suzuki,0.0
8306.0,333,21480.0,Suzuki,0.0
8306.0,332,19093.0,Suzuki,0.0
8306.0,331,19094.0,Suzuki,0.0
8306.0,329,17657.0,Subaru,0.0
8306.0,327,17765.0,Suzuki,0.0
8306.0,326,19994.0,Suzuki,0.0
8306.0,325,17764.0,Suzuki,0.0
8306.0,324,17701.0,Suzuki,0.0
8306.0,323,17700.0,Suzuki,0.0
8306.0,322,17699.0,Suzuki,0.0
8306.0,321,26661.0,Suzuki,0.0
8306.0,320,17698.0,Suzuki,0.0
8306.0,319,17656.0,Subaru,0.0
8306.0,317,16358.0,Suzuki,0.0
8306.0,316,27485.0,Suzuki,0.0
8306.0,315,15954.0,Subaru,0.0
8306.0,311,27130.0,Suzuki,0.0
8306.0,310,14791.0,Suzuki,0.0
8306.0,309,4454.0,Suzuki,0.0
8306.0,308,4455.0,Suzuki,0.0
8306.0,307,4453.0,Suzuki,0.0
8.0,306,4451.0,Suzuki,0.0
8306.0,305,5214.0,Subaru,0.0
8306.0,303,5214.0,Subaru,0.0
8306.0,302,4451.0,Suzuki,0.0
8306.0,301,4454.0,Suzuki,0.0
8306.0,300,4453.0,Suzuki,0.0
8260.0,045,19769.0,Chevrolet,0.0
8260.0,044,19770.0,Chevrolet,0.0
8260.0,043,32691.0,Chevrolet,0.0
8260.0,042,19767.0,Chevrolet,0.0
8260.0,041,19768.0,Chevrolet,0.0
8260.0,040,18859.0,Chevrolet,0.0
8260.0,038,18544.0,Chevrolet,0.0
8260.0,037,18542.0,Chevrolet,0.0
8260.0,029,18535.0,Chevrolet,0.0
8260.0,027,32291.0,Chevrolet,0.0
8260.0,018,32290.0,Chevrolet,0.0
8258.0,305,11515.0,Mitsubishi,0.0
8258.0,304,11514.0,Mitsubishi,0.0
8258.0,302,11223.0,Mitsubishi,0.0
8258.0,301,11222.0,Mitsubishi,0.0
8253.0,505,18043.0,Kia,0.0
8253.0,504,18043.0,Kia,0.0
8253.0,503,17309.0,Kia,0.0
8253.0,502,19217.0,Kia,0.0
8253.0,501,11863.0,Kia,0.0
8253.0,500,10793.0,Kia,0.0
8253.0,385,19214.0,Kia,0.0
8253.0,384,19802.0,Kia,0.0
8253.0,383,19212.0,Kia,0.0
8253.0,382,19211.0,Kia,0.0
8253.0,381,19215.0,Kia,0.0
8253.0,380,18798.0,Kia,0.0
8253.0,379,18801.0,Kia,0.0
8253.0,378,18797.0,Kia,0.0
8253.0,377,18796.0,Kia,0.0
8253.0,376,18800.0,Kia,0.0
8253.0,375,18799.0,Kia,0.0
8253.0,374,18505.0,Kia,0.0
8253.0,373,20433.0,Kia,0.0
8253.0,372,18504.0,Kia,0.0
8253.0,371,18503.0,Kia,0.0
8253.0,370,18502.0,Kia,0.0
8253.0,369,18286.0,Kia,0.0
8253.0,368,18981.0,Kia,0.0
8253.0,367,19181.0,Kia,0.0
8253.0,365,19195.0,Kia,0.0
8253.0,360,17952.0,Kia,0.0
8253.0,359,17949.0,Kia,0.0
8253.0,358,17951.0,Kia,0.0
8253.0,357,17948.0,Kia,0.0
8253.0,356,17950.0,Kia,0.0
8253.0,355,17947.0,Kia,0.0
8253.0,354,18042.0,Kia,0.0
8253.0,353,17838.0,Kia,0.0
8253.0,352,16912.0,Kia,0.0
8253.0,351,16913.0,Kia,0.0
8253.0,350,20821.0,Kia,0.0
8253.0,349,14887.0,Kia,0.0
8253.0,348,55346.0,Kia,0.0
8253.0,347,17310.0,Kia,0.0
8253.0,346,16936.0,Kia,0.0
8253.0,345,16937.0,Kia,0.0
8253.0,344,16938.0,Kia,0.0
8253.0,343,16914.0,Kia,0.0
8253.0,342,16356.0,Kia,0.0
8253.0,341,16357.0,Kia,0.0
8253.0,340,17328.0,Kia,0.0
8253.0,339,16029.0,Kia,0.0
8253.0,338,16028.0,Kia,0.0
8253.0,337,17311.0,Kia,0.0
8253.0,336,17312.0,Kia,0.0
8253.0,335,17308.0,Kia,0.0
8253.0,334,16174.0,Kia,0.0
8253.0,333,15672.0,Kia,0.0
8253.0,332,17311.0,Kia,0.0
8253.0,331,16030.0,Kia,0.0
8253.0,330,16031.0,Kia,0.0
8253.0,329,16173.0,Kia,0.0
8253.0,328,15580.0,Kia,0.0
8253.0,327,4580.0,Kia,0.0
8253.0,326,15581.0,Kia,0.0
8253.0,325,9542.0,Kia,0.0
8253.0,324,14573.0,Kia,0.0
8253.0,323,15624.0,Kia,0.0
8253.0,322,15624.0,Kia,0.0
8253.0,321,13140.0,Kia,0.0
8253.0,320,13141.0,Kia,0.0
8253.0,319,13139.0,Kia,0.0
8253.0,318,10260.0,Kia,0.0
8253.0,317,10259.0,Kia,0.0
8253.0,316,9553.0,Kia,0.0
8253.0,315,9552.0,Kia,0.0
8253.0,314,9550.0,Kia,0.0
8253.0,313,7827.0,Kia,0.0
8253.0,312,7826.0,Kia,0.0
8253.0,311,7825.0,Kia,0.0
8253.0,310,9542.0,Kia,0.0
8253.0,309,5948.0,Kia,0.0
8253.0,308,5945.0,Kia,0.0
8253.0,307,5939.0,Kia,0.0
8253.0,306,5937.0,Kia,0.0
8253.0,305,5574.0,Kia,0.0
8253.0,304,5576.0,Kia,0.0
8253.0,303,4579.0,Kia,0.0
8253.0,302,4580.0,Kia,0.0
8253.0,301,4578.0,Kia,0.0
8253.0,300,4577.0,Kia,0.0
8252.0,478,19624.0,Hyundai,0.0
8252.0,477,19185.0,Hyundai,0.0
8252.0,476,19918.0,Hyundai,0.0
8252.0,475,20853.0,Hyundai,0.0
8252.0,474,27989.0,Hyundai,0.0
8252.0,473,19917.0,Hyundai,0.0
8252.0,472,19715.0,Hyundai,0.0
8252.0,471,20825.0,Hyundai,0.0
8252.0,470,30356.0,Hyundai,0.0
8252.0,469,18696.0,Hyundai,0.0
8252.0,468,18753.0,Hyundai,0.0
8252.0,467,18211.0,Hyundai,0.0
8252.0,466,18210.0,Hyundai,0.0
8252.0,465,18209.0,Hyundai,0.0
8252.0,464,18208.0,Hyundai,0.0
8252.0,463,18207.0,Hyundai,0.0
8252.0,462,18028.0,Hyundai,0.0
8252.0,461,18031.0,Hyundai,0.0
8252.0,460,18027.0,Hyundai,0.0
8252.0,459,16812.0,Hyundai,0.0
8252.0,458,17266.0,Hyundai,0.0
8252.0,457,17769.0,Hyundai,0.0
8252.0,456,17767.0,Hyundai,0.0
8252.0,452,17757.0,Hyundai,0.0
8252.0,451,19611.0,Hyundai,0.0
8252.0,450,16813.0,Hyundai,0.0
8252.0,449,16814.0,Hyundai,0.0
8252.0,448,16978.0,Hyundai,0.0
8252.0,447,17756.0,Hyundai,0.0
8252.0,445,20546.0,Hyundai,0.0
8252.0,444,20544.0,Hyundai,0.0
8252.0,443,16370.0,Hyundai,0.0
8252.0,442,28620.0,Hyundai,0.0
8252.0,441,16369.0,Hyundai,0.0
8252.0,440,18843.0,Hyundai,0.0
8252.0,438,20543.0,Hyundai,0.0
8252.0,437,20543.0,Hyundai,0.0
8252.0,434,16286.0,Hyundai,0.0
8252.0,433,31133.0,Hyundai,0.0
8252.0,432,18825.0,Hyundai,0.0
8252.0,431,17424.0,Hyundai,0.0
8252.0,430,18695.0,Hyundai,0.0
8252.0,429,16811.0,Hyundai,0.0
8252.0,428,16212.0,Hyundai,0.0
8252.0,427,16001.0,Hyundai,0.0
8252.0,426,16368.0,Hyundai,0.0
8252.0,425,16367.0,Hyundai,0.0
8252.0,424,16282.0,Hyundai,0.0
8252.0,423,16284.0,Hyundai,0.0
8252.0,422,15971.0,Hyundai,0.0
8252.0,421,15972.0,Hyundai,0.0
8252.0,420,15974.0,Hyundai,0.0
8252.0,419,15973.0,Hyundai,0.0
8252.0,418,17556.0,Kia,0.0
8252.0,417,16172.0,Hyundai,0.0
8252.0,416,16171.0,Hyundai,0.0
8252.0,414,15378.0,Hyundai,0.0
8252.0,413,16002.0,Hyundai,0.0
8252.0,412,15376.0,Hyundai,0.0
8252.0,411,18024.0,Hyundai,0.0
8252.0,410,16169.0,Hyundai,0.0
